,acc_nbr,tearly,tmid,tlate,cearly,cmid,clate
3502,D3A8FCF71E3275A825B198987F71E576,0.00256,0.0,0.0,0.1,0.0,0.0
3503,D3BCA3C123AA3880DC4F2031F0E9DDBA,324.87571,0.0,0.0,86.4,0.0,0.0
3504,D3C887D87E238BB34C8CB2474ECD346D,495.85794999999996,37.996050000000004,0.0,47.2,4.0,0.0
3505,D3C9A0F6959D9550376C56CE1B1FB849,14.33915,0.0,0.0,17.4,0.0,0.0
3506,D3D20D63DBDF33AB055E5261EE2DCFC2,2.58242,0.0,0.0,1.9,0.0,0.0
3507,D3DF636BF3D574CF4E47D75639D9A152,1403.74175,1548.53296,391.71506,103.1,134.2,38.1
3508,D3E400E509FEB010F08C140CF3026AAE,6.41545,0.0,0.0,0.4,0.0,0.0
3509,D3EFB6A730B86C77DCE3ACF94994B64C,8.957399999999998,13.534629999999998,2.12103,21.4,24.0,14.3
3510,D3FA5C99A850E72798F3B060CD2B5BF8,37.64446,0.0,0.0,12.3,0.0,0.0
3511,D408320BED9F101F795A572A73D1A841,26.88924,0.0,0.0,23.5,0.0,0.0
3512,D41722044BA1EF68A09CF4A1DDB25AFD,722.8316,0.0,0.0,27.9,0.0,0.0
3513,D421955E706846B3BE9C6D34491A9122,211.82095999999996,0.0,0.0,5.7,0.0,0.0
3514,D436959D751F3D314D874C2A1992FC35,0.38445,0.0,0.0,0.4,0.0,0.0
3515,D4507A465CF2A7C8A8B7F6EDAA81E256,38.46974,0.0,0.0,4.9,0.0,0.0
3516,D45EAB5E8A103F2B9B63EEE843422C32,2512.93517,2008.5120700000002,286.94009,160.7,184.5,29.8
3517,D45F8D603BEBC9E9781F20F2C02D93AD,426.45169999999996,0.0,0.0,9.8,0.0,0.0
3518,D4701793AF0D04B530BBE95D8D29168E,496.58151,0.0,0.0,9.9,0.0,0.0
3519,D4A4B31BD4DE7FD3EB41C3843E481982,1.15813,0.0,0.0,2.6,0.0,0.0
3520,D4A7AC8AFB0F8598CB73A2CC48724341,663.3505299999999,0.0,0.0,48.5,0.0,0.0
3521,D4B8614940A9EF876942DDBE4308CA93,830.35435,532.10315,0.0,76.7,63.1,0.0
3522,D4C5CAB1C1CF1844E06A07D8EABCDAA2,31.743920000000003,0.0,0.0,8.9,0.0,0.0
3523,D4D0429C80B9568AB69D3E80314706C5,157.50723,0.0,0.0,17.1,0.0,0.0
3524,D4DED81BA2FCA5A3741AA411FDB7F66D,747.16208,0.0,0.0,34.6,0.0,0.0
3525,D4EFE3F9DF44509EFCA63AAF590785E9,84.24074,0.0,0.0,11.1,0.0,0.0
3526,D53E9B0B5182757617C0517E9FCD68CB,180.04039,0.0,0.0,5.9,0.0,0.0
3527,D54F04F22F430915B135118731191EB0,564.9890200000001,0.0,0.0,9.8,0.0,0.0
3528,D551B5F6ECA72D9EE1BB696E10E1368A,0.46077,0.0,0.0,1.6,0.0,0.0
3529,D55A6AC03C30D642A93A01E959A46E22,872.9742,0.0,0.0,93.2,0.0,0.0
3530,D566C38289F44E3A41AEF97225E1B65B,0.8798000000000001,0.0,0.0,2.3,0.0,0.0
3531,D57EC43F50017D99B75988ED55909AEF,2.7245000000000004,0.0,0.0,4.3,0.0,0.0
3532,D5A7B7F5C556979283F3D02BA95B45F1,0.44828999999999997,0.0,0.0,8.3,0.0,0.0
3533,D5BD109AEA6EE8FFDA1801FB2F2E1147,32.16151,0.0,0.0,2.1,0.0,0.0
3534,D5C142788F0FCB5383A62A81CEC02304,591.7442800000001,0.0,0.0,49.4,0.0,0.0
3535,D5C702E81BD63E05926E1C6ABFFE4277,742.87955,377.34984999999995,0.0,66.0,37.0,0.0
3536,D5D82DE2279CEC1BF8A731A6DFDAE3AD,1021.89575,0.0,0.0,49.6,0.0,0.0
3537,D5E242F209B94C677C63551D815DB339,374.12578999999994,0.0,0.0,15.1,0.0,0.0
3538,D5EE1DA42D6F31E49200C109869C11D1,16.58465,0.0,0.0,1.2,0.0,0.0
3539,D5FB0981B4B21A355FEDA4001CFA6052,0.08878,11.648700000000002,0.0,0.5,20.1,0.0
3540,D60D69A6F46805A52BFE4C48C535EAE2,749.8797999999999,597.7017,0.0,44.1,35.7,0.0
3541,D61DA83442A2C4C997ACBAC1B405CFD4,1095.42891,0.0,0.0,64.9,0.0,0.0
3542,D61E866904F164BE864902B19E4F88DA,196.05491999999998,0.0,0.0,11.2,0.0,0.0
3543,D626DF0904B3FAA96BE2C0D88CF4526C,95.99651,0.0,0.0,6.3,0.0,0.0
3544,D62DE0EBDC7D9432FD138C4C9048BAB6,9.54033,0.0,0.0,1.1,0.0,0.0
3545,D64277E6138156155202B2FE9D6BD54A,203.59808,0.0,0.0,11.6,0.0,0.0
3546,D64925E3849D5B094769C4FE2E8C8F7F,429.01466,0.0,0.0,19.0,0.0,0.0
3547,D66042EB157D5BDD6A5960ECD416CF5F,0.0,5.92679,0.0,0.0,0.6,0.0
3548,D66070E09EDA6358D1557637F7E0B338,52.11694,0.0,0.0,30.4,0.0,0.0
3549,D66495610A16C80891D89AD7EC63B9E6,151.28913,0.0,0.0,33.4,0.0,0.0
3550,D6705D060C1A0D424C27CA85807D88C8,843.38663,0.0,0.0,14.1,0.0,0.0
3551,D670993E061ED5EEB0163B65B874BE63,10.49688,0.0,0.0,2.7,0.0,0.0
3552,D67A020D237EC726A5093F68936FA1BF,0.72644,0.0,0.0,4.4,0.0,0.0
3553,D6A0FB3A8586119961FD6936C8156345,1250.94777,0.0,0.0,30.6,0.0,0.0
3554,D6C01192D281688C3DEA91BAC3C4265F,920.38824,51.995619999999995,0.0,62.3,6.5,0.0
3555,D6C2E7FEE813C45C5DEE14A73237A273,30.727690000000003,0.0,0.0,6.2,0.0,0.0
3556,D6D5BA339923865591796AE7EE035AA8,217.74283,64.18918,2.16867,59.8,53.5,6.3
3557,D6F2544F369E1A609065766EB57DA933,381.49372000000005,0.0,0.0,26.0,0.0,0.0
3558,D6F2DF50C32B0F726DAB879ED32B6AAE,906.9602799999999,0.0,0.0,14.2,0.0,0.0
3559,D6F314E76064BB14A0067853963B2030,515.30263,0.0,0.0,45.9,0.0,0.0
3560,D6F4C3170F9DB5541805A1DE3E4644EB,86.49154,0.0,0.0,33.1,0.0,0.0
3561,D701FB8CB026B809C826FE05D3479FFC,0.31936,0.0,0.0,3.4,0.0,0.0
3562,D7175D302B4D50AFFE2A170EDB9E43D8,20.214750000000002,0.0,0.0,4.5,0.0,0.0
3563,D72431CB38B15CCEF4E55142FD3D811B,105.41683,0.0,0.0,18.6,0.0,0.0
3564,D7250EA51DC9A00C58591A9F899953FF,13.81369,0.0,0.0,2.7,0.0,0.0
3565,D72A37B41294177B7AEB779304E24169,99.35461999999998,0.0,0.0,18.5,0.0,0.0
3566,D76642B235DC842F9A2212410086B96B,553.9829900000001,0.0,0.0,14.0,0.0,0.0
3567,D767A59B645FAF9B1B525056A003F247,281.90161,0.0,0.0,17.7,0.0,0.0
3568,D768133963033BD9AC0FB94D53EA97E8,3.9353100000000003,0.0,0.0,5.1,0.0,0.0
3569,D76CBD35529C93AD5D07EE599D17498C,657.03278,0.0,0.0,67.5,0.0,0.0
3570,D786DFC18C1DF3303D78B5B94E32AAAB,128.32662,0.0,0.0,14.5,0.0,0.0
3571,D79104A7AE03B7A5914603DEA9903DAD,1546.3221399999998,0.0,0.0,105.5,0.0,0.0
3572,D79FD02C41835D3BCE05968451C650BE,469.44242999999994,96.52819000000001,0.0,62.8,9.5,0.0
3573,D7B26DB8C2BF9C2FA523DEFF71890198,502.4235200000001,65.52597,0.0,34.6,8.9,0.0
3574,D7BFCA8DADE29226A7C50A4BED607954,404.97354,0.0,0.0,6.7,0.0,0.0
3575,D7CAEAE0FC20E05035D03832BED329BE,3067.59581,279.63323,0.0,114.7,12.4,0.0
3576,D7CDE69ECB450C8E39A81D84C68C3586,129.18616,0.0,0.0,15.2,0.0,0.0
3577,D7D0F2480C8EFC83C00A66DE6C2F62C5,0.63154,0.0,0.0,9.6,0.0,0.0
3578,D7E4340BA6F03DDD31B9D53837DA845E,0.00958,0.0,0.0,0.3,0.0,0.0
3579,D809D3BFC6E732E87222CD3D45D3E74E,328.37439,0.0,0.0,55.7,0.0,0.0
3580,D8144B20BE5B4EB9821D44C8FED5D2BC,100.40502000000001,0.0,0.0,7.3,0.0,0.0
3581,D819040013315008C6DC8B58DC731759,1133.18143,0.0,0.0,50.5,0.0,0.0
3582,D83984ADFA3A5BA174BB9EF9E3B371E5,560.32792,0.0,0.0,13.2,0.0,0.0
3583,D84DFFE4C3464AFE42E5A299166913EC,0.00394,0.0,0.0,0.2,0.0,0.0
3584,D8576265932E6D0B1355FC0301C15B5B,0.15524,0.0,0.0,5.5,0.0,0.0
3585,D86661E4259C03D5072E725433CCBC10,6.02072,0.0,0.0,10.6,0.0,0.0
3586,D86ED013F45467E0512DC7DC212260DA,516.62955,127.07935,0.0,43.8,17.1,0.0
3587,D8724A19E6DEFBC362B9605449CDBEA2,844.39245,0.0,0.0,62.6,0.0,0.0
3588,D890FBF14E10536DE637BE410FD10E1A,902.65174,0.0,0.0,46.4,0.0,0.0
3589,D8EE5BC0483F88C83B4D5D3D4BA9F83E,46.424189999999996,0.0,0.0,13.7,0.0,0.0
3590,D90F49B12F6A0B167F5F69594D36D15F,0.41538,0.0,0.0,0.1,0.0,0.0
3591,D9105459C2EA2493C926F3AF7D1A2880,80.62476000000001,0.0,0.0,10.5,0.0,0.0
3592,D91198D4DD7635737C474FC7C8EC0575,0.1733,1375.56997,324.78378,0.6,71.7,15.1
3593,D9151BCEB3E38A2AAC0B4172996ECD34,322.12404,414.79983000000004,0.0,12.5,9.6,0.0
3594,D91A0534FFC107C97005ADBB955D2297,2.40153,0.0,0.0,10.9,0.0,0.0
3595,D92D70FA50EC92561983B74CC4CB31BE,0.33178,0.0,0.0,2.9,0.0,0.0
3596,D92E6A7B6CC2C360F492D52D89939BE6,142.8817,0.0,0.0,134.0,0.0,0.0
3597,D92FB055B50122F4A97314C6DC3809EF,0.0,0.0,1.08433,0.0,0.0,0.7
3598,D97CF9A4009E8675E3AE14AD734754B2,662.4889900000001,0.0,0.0,56.6,0.0,0.0
3599,D9850EF3004E2C3946FAC9545235EF08,646.10407,0.0,0.0,34.7,0.0,0.0
3600,D9B41FC33B074502BEACDBC281FFEE22,86.13576,0.0,0.0,2.3,0.0,0.0
3601,D9B6737EC22FC9AA8E4EF4557F1CBDCC,686.99508,0.0,0.0,28.5,0.0,0.0
3602,D9BF85C00D9571ED7EA2CBC05A1B3AB3,47.6643,0.0,0.0,6.5,0.0,0.0
3603,D9E79565C7662C6B5E022FA8BF4047AA,6.09678,0.0,0.0,1.0,0.0,0.0
3604,D9E8D293253791A9A36E99BEE9F65AF2,524.26863,183.22385,0.0,15.3,5.2,0.0
3605,DA0E38F7238729B010AE406D77275DBE,2933.16325,0.0,0.0,244.6,0.0,0.0
3606,DA17EF021F2C492E457E3225A3F6305C,1455.1159400000001,0.0,0.0,103.8,0.0,0.0
3607,DA27B718A091F9E3A8F8CABA308D3D7E,352.97508000000005,52.48646,0.0,106.2,11.2,0.0
3608,DA2F2E040B04FC54AC93D7AF76E17249,0.35297,0.0,0.0,0.2,0.0,0.0
3609,DA551AB96A9DDD643FC9DD00291494CC,219.54124000000002,0.0,0.0,34.3,0.0,0.0
3610,DA69DC38D51A4C0B0BB61B6EB66F31C4,0.021310000000000003,0.0,0.0,0.5,0.0,0.0
3611,DA8492D57B6257D3D5FDE3435DA3FA54,314.24615,0.0,0.0,29.5,0.0,0.0
3612,DA96B2BDE15346AE194F81936F4E07A3,2127.28618,0.0,0.0,129.8,0.0,0.0
3613,DAA3A6F059304517B14EC951F92EFBF9,1208.65683,0.0,0.0,49.9,0.0,0.0
3614,DAB14C4F7C74C1F0A1899331C5F12CAA,0.0,0.0,84.76078,0.0,0.0,6.2
3615,DAB7422941AF0CA2F1F11FEAB8A9DED3,0.0,828.4267299999999,2.61416,0.0,53.2,0.9
3616,DABC223B6561CDE8FCB8D7195FCEEFD6,31.325509999999998,0.0,0.0,8.9,0.0,0.0
3617,DAC3FAF11F797D1FEE5A8AD48A3C17A4,0.0,160.60972999999998,0.0,0.0,12.8,0.0
3618,DAD5D6FA03434B2FC2D83212EA19553F,0.18495,0.0,0.0,1.0,0.0,0.0
3619,DADA1EE80EAFC319796D4F6D9D9F7C39,24.465529999999998,0.0,0.0,4.6,0.0,0.0
3620,DADA636052CD054464CBBA3EDA92D42A,107.55317,0.0,0.0,3.2,0.0,0.0
3621,DAE8DB47D7405081FF6F37102633CCDD,80.27628000000001,0.0,0.0,19.5,0.0,0.0
3622,DAEED06882C5F0F2B494DE66F28CF9B8,1626.83199,836.76924,0.0,104.0,56.6,0.0
3623,DAF58FE0E0EEA963B9206CD60ED2325E,3.3700099999999997,6.52157,3.16167,24.3,24.5,24.5
3624,DB0317D0B925983C14D0CB95FF556AEE,0.23361,0.0,0.0,0.1,0.0,0.0
3625,DB03B47EB5FD67734BA2C66EE55364DB,65.0505,0.0,0.0,12.6,0.0,0.0
3626,DB04E0CF13A744A3F74B4088517D7BCE,891.2573399999999,316.50359,0.0,25.7,9.1,0.0
3627,DB2663F15683BE2DAD701FF3DAF4998B,76.37125,629.5312799999999,2845.6798799999997,1.9,7.2,38.4
3628,DB3CC515B1ED0C00352CF644620C2E57,304.84072000000003,1686.50167,0.0,26.8,52.1,0.0
3629,DB61B149E264A7BD73960D16E3B217F7,22.12628,0.0,0.0,8.0,0.0,0.0
3630,DB6CDBB97B994A9C1A454AF6E5D1920C,377.8392600000001,0.0,0.0,11.6,0.0,0.0
3631,DB8980164FE282986AAF18F02DB7DEE1,584.58924,0.0,0.0,44.1,0.0,0.0
3632,DB8A611E3B0C46640BE702F0DEA5C729,1626.8122600000002,1611.4223200000001,184.07659999999998,155.0,184.7,24.6
3633,DBA8980E166A963153FE3625BEB08962,973.0060999999998,2399.02667,0.0,106.3,125.2,0.0
3634,DBB95946AB4698A2BB86F720917DBE97,985.84082,0.0,0.0,14.8,0.0,0.0
3635,DBC12305B708820F1F8927B48F5008D4,0.03776,0.0,0.0,0.2,0.0,0.0
3636,DBD79AAD731D952E922A2B19D28B9430,685.71166,0.0,0.0,103.9,0.0,0.0
3637,DBDE49AE12B0B03A97C329A46F52BCF8,1949.54836,0.0,0.0,128.9,0.0,0.0
3638,DBE31D78118962BB7506048653C5E427,1521.2719299999997,1036.24292,1.99803,97.5,98.1,8.5
3639,DBECCA427294A020ACC2FB351DC89F13,0.0,1899.74664,69.82198,0.0,83.2,7.4
3640,DBED1FA0A530FC5382C21A6D84A7211F,227.51486,0.0,0.0,38.2,0.0,0.0
3641,DBF2F4A8550779BE2788090896F524BA,181.12107999999998,0.0,0.0,5.8,0.0,0.0
3642,DC2429E1C86E3436BA7F99873F02084B,50.319959999999995,0.0,0.0,1.7,0.0,0.0
3643,DC288A040BA82063B0F368F77E5F8CF4,269.08556,0.0,0.0,45.8,0.0,0.0
3644,DC337075AA961D82ADE7ABCA727BE00F,36.97381,0.0,0.0,2.7,0.0,0.0
3645,DC354096AFD7DB0DAB849FC94E169775,43.98634,0.0,0.0,8.8,0.0,0.0
3646,DC43BEF2B3FB103C127A3479C4970B57,0.0,259.10893,0.0,0.0,5.6,0.0
3647,DC538A142C34B4722682E1696B5A79AB,87.24399,0.0,0.0,21.0,0.0,0.0
3648,DC72DF6CAABEC39339962E7B37DE6836,12.34833,0.0,0.0,7.2,0.0,0.0
3649,DC73448163ACD28CC9B7F287F4110DCD,1141.9415000000001,0.0,0.0,96.7,0.0,0.0
3650,DC8429C9978908C3D14527367F7984BC,0.009470000000000001,0.0,0.0,0.7,0.0,0.0
3651,DCD8D7AC42ACC4EC713EF770AAD74362,0.10745,0.0,0.0,2.2,0.0,0.0
3652,DCE2CF7AFEC1B4876F109F2A5216984A,438.8264000000001,38.011700000000005,0.0,44.3,5.1,0.0
3653,DCE2E174293DDEB8CB838CC0473E6924,225.40737,0.0,0.0,24.7,0.0,0.0
3654,DCE87A62329E50237C87797C8C2B19A1,335.00415000000004,0.0,0.0,24.1,0.0,0.0
3655,DCF3D5C579F03716C14D7CDAD341D50A,280.62863000000004,0.0,0.0,31.8,0.0,0.0
3656,DD1A804372433E7721B3B57159D8C54D,74.19293000000002,0.0,0.0,7.3,0.0,0.0
3657,DD21CB88E18139ECFA81B312FD937191,24.41646,0.0,0.0,6.7,0.0,0.0
3658,DD23A5908C625222FACEB05F442D5E20,59.81382000000001,0.0,0.0,19.4,0.0,0.0
3659,DD3565F691CE8011519A3BC60BA6C9DA,133.48966000000001,0.0,0.0,8.5,0.0,0.0
3660,DD717F930A21DAF96A06751E2593087F,0.0,304.53818,0.14776,0.0,4.4,0.9
3661,DD85F2D0C19DEA163BFB87F3F5B2193D,29.333169999999996,0.0,0.0,1.9,0.0,0.0
3662,DD8CD8F009DC695CFB31A1E26B4793D1,142.22543000000002,0.0,0.0,11.0,0.0,0.0
3663,DD95E0D16AE4AE6301C2E44C3E865749,66.26556000000001,0.0,0.0,4.6,0.0,0.0
3664,DDBA4A2CC190A75BC633845424B9E54F,418.53591000000006,0.0,0.0,10.0,0.0,0.0
3665,DDD7DA4C7202C984618221307375620B,160.82028,0.0,0.0,4.3,0.0,0.0
3666,DDE39D8CAF5203B2A201378AA42B48D8,25.233539999999998,0.0,0.0,8.2,0.0,0.0
3667,DDF8871F07BE5A0A781EA0934C1EACEF,281.01041,251.86289000000002,0.0,20.6,20.6,0.0
3668,DE2BB0EA412AB81C4DFBA5A7FDA2B551,0.00298,0.0,0.0,0.1,0.0,0.0
3669,DE9536C5BE38745DA15EFA5808B0CDFA,29.47244,0.0,0.0,38.8,0.0,0.0
3670,DE984D11C4E3ACB9A2C055E70F9EC5D5,1.4548299999999998,0.0,0.0,1.1,0.0,0.0
3671,DEA3DCF9D6B1BD002D1B59077FD3EEED,10.89613,0.0,0.0,4.7,0.0,0.0
3672,DEB9EB14CD0EBB8345114F21504AEE5A,773.89335,0.0,0.0,61.9,0.0,0.0
3673,DEDE50C1597B7538E916BD095401E65D,150.23341,4.37483,0.0,34.8,0.7,0.0
3674,DEE7068368F126D17E23E86295D53381,580.3793200000001,77.77387,0.0,27.1,5.5,0.0
3675,DF059EDBE0A0595833F69D6A1E5A60AF,4.587020000000001,0.0,0.0,2.0,0.0,0.0
3676,DF098ADBB001F24EE59CA48F9F625454,90.32508,0.0,0.0,6.2,0.0,0.0
3677,DF1894004015C686CCA411B45DB28A69,210.57974,0.0,0.0,9.2,0.0,0.0
3678,DF1B6F7098272F6DED0D267E4E92F485,18.988570000000003,0.0,0.0,5.4,0.0,0.0
3679,DF3730845E445A02570E70170FF0DB13,930.89247,0.0,0.0,66.0,0.0,0.0
3680,DF391EF9F04E1AC5D9076FC8674BF220,14.67014,0.0,0.0,3.0,0.0,0.0
3681,DF527954279ECDB7996DD64667857647,285.79093,0.0,0.0,39.8,0.0,0.0
3682,DF63BED932D0DDF63032D6EDD9F057A5,1.1236700000000002,0.0,0.0,2.7,0.0,0.0
3683,DF85BAF9E28E486619CC3C50FDD291E7,0.70321,0.0,0.0,3.7,0.0,0.0
3684,DF8647DFD6058FD435569238B7BFCEB0,934.19571,1679.48151,19.91956,73.5,109.6,1.1
3685,DFA57C4C43AA338DDAEA61B5DE734734,358.95923,0.0,0.0,27.1,0.0,0.0
3686,DFAC9737C1044ABF5A7D72D6C70506CE,63.41251,0.0,0.0,31.8,0.0,0.0
3687,DFD5A7E35FC4EB0EC6C42781D8217469,701.98219,0.0,0.0,127.0,0.0,0.0
3688,DFE441D60E8ED478FD58D63B5EABC410,0.02763,0.0,0.0,0.1,0.0,0.0
3689,E0180AAD9FDA73D6A5BF213CD834A0C1,106.03153999999999,0.0,0.0,4.4,0.0,0.0
3690,E01AA602AA1DD3AA1E3B363E97C187ED,3339.9378000000006,776.19523,792.2217899999999,34.3,12.6,8.6
3691,E03F7046B2CB2DEAF0F17BB390691183,0.050780000000000006,0.0,0.0,0.6,0.0,0.0
3692,E06755EC0CF2855BE56D2450107DE5F0,379.02763,0.0,0.0,7.3,0.0,0.0
3693,E0675AE41F19CFC4D93DB11ABDCCE026,83.05328999999999,0.0,0.0,16.5,0.0,0.0
3694,E0690C77A5D22FC072F569B9B346509E,489.62576,0.0,0.0,28.3,0.0,0.0
3695,E06EC472BBC8E9F65FF88753006A1371,176.78567,0.0,0.0,13.8,0.0,0.0
3696,E0852147F7683A0BD39114108108DDC0,14.70437,0.0,0.0,0.9,0.0,0.0
3697,E0B7FA1DDF5B930E867A445EDF4FE977,0.0,599.36799,128.33495999999997,0.0,45.0,16.8
3698,E0BECCA81165B4403574BD9F4A5B90A5,8.2541,655.6175999999999,0.0,2.8,36.9,0.0
3699,E0C5E2E87D8EC5C63A99C6D4BE2743CE,200.77637000000001,0.0,0.0,33.8,0.0,0.0
3700,E0C65167CFD061023CFF4F22730D189B,0.0053,0.0,0.0,0.1,0.0,0.0
3701,E0CC48FD5BCD3439212F5AE42320285B,0.1813,0.0,0.0,1.8,0.0,0.0
3702,E0D6A26906538DF9E98563D1B810FE38,827.77484,0.0,0.0,10.8,0.0,0.0
3703,E0DFDA8C85875EF840FB7C5C88D293F6,0.50049,0.0,0.0,9.3,0.0,0.0
3704,E0E6B135E8128FE2564F8BD55BDA9479,0.02718,0.0,0.0,0.2,0.0,0.0
3705,E0E8443162988B70D62DD59A86859B89,667.25742,0.0,0.0,36.6,0.0,0.0
3706,E0EA5EBD9AC0FCA49E303A203FEE1394,0.0,771.8881399999998,81.96708000000001,0.0,55.2,7.1
3707,E0F00E6C598152B7DFB67759A4A66F5A,108.34645,0.0,0.0,21.3,0.0,0.0
3708,E0F1B31DD3A67C2C049F54F85E34453B,376.37667,829.8359899999999,0.0,85.1,102.4,0.0
3709,E0F1F911AF2D119D0DB5D3CEEE66DDB4,0.85677,0.0,0.0,7.6,0.0,0.0
3710,E0F9B937ECCE0868BF97F1718497F9D6,13.6082,0.0,0.0,1.8,0.0,0.0
3711,E0FAA55723D88CDEB22C6D99EC29A419,13.8734,0.0,0.0,3.7,0.0,0.0
3712,E10BC0DB00A1B63DE257A585351E36FC,89.55866999999999,0.0,0.0,2.2,0.0,0.0
3713,E11A85A8DCE76E52CA3056D3D8F52B22,3821.9007899999997,2.09088,0.0,185.5,0.7,0.0
3714,E13279A38DB975B5CCEFE1F395D02F19,14.136000000000001,0.0,0.0,4.1,0.0,0.0
3715,E134027165D6F2DA4E38285D182E9FBA,0.00995,0.0,0.0,0.2,0.0,0.0
3716,E137FA891934D95E24C2CFD1421488C4,4.2921,0.0,0.0,3.6,0.0,0.0
3717,E1907FF0FF8B37773DF274761D19C979,276.51980999999995,0.0,0.0,14.1,0.0,0.0
3718,E1C060CDF5B9ABCBB96E1D9262CC1424,0.0,0.0013599999999999999,0.0,0.0,0.1,0.0
3719,E1C626306C8B824BC674814527AF677D,145.94484,0.0,0.0,36.3,0.0,0.0
3720,E1D6E685D7C7EFA1E1A454A18F4B6C8D,154.66572000000002,0.0,0.0,7.3,0.0,0.0
3721,E2193C28F03D59796E1EE1BE1F8CEB1A,3.9734900000000004,0.0,0.0,9.4,0.0,0.0
3722,E21958B2769C6DE42B08D1C0BF531AD9,331.18531,10.50986,0.0,53.6,1.3,0.0
3723,E221EF24971C1EFF1CBAD39C5FFA8701,126.32689,526.38003,0.0,14.8,40.7,0.0
3724,E2394962F9784EC78324CA3DF00D2DED,0.026369999999999998,0.0,0.0,1.7,0.0,0.0
3725,E243ED36E57E95E4A97C12402330F43E,26.54656,0.0,0.0,1.6,0.0,0.0
3726,E24FBA6A741030778A8C1AE86AC38547,432.03209000000004,0.0,0.0,26.1,0.0,0.0
3727,E255A587BE6609E9846DA97A408AF98C,986.24246,0.0,0.0,56.1,0.0,0.0
3728,E27D5322DD6D6E24A5B1FEC4A5AC31D2,1450.45098,463.69723999999997,0.0,136.0,25.6,0.0
3729,E28CD36931029C8C7D8DD95C5F8B4C76,46.571509999999996,0.0,0.0,20.0,0.0,0.0
3730,E295A820F20747A3662895108144BBF3,553.37564,329.47808,0.0,92.7,84.7,0.0
3731,E2BE6AE27136720F854BA32D2C8D9F7D,1189.3989399999998,1372.50241,0.0,76.7,85.2,0.0
3732,E2C07421805E51EE8E4F3559DF81D502,578.90833,266.7779,0.0,81.3,70.3,0.0
3733,E2C51F5998F605CD9612A76C67291C59,0.29053,0.0,0.0,2.7,0.0,0.0
3734,E2CBEAC2EE22F6C8CD010126ECA5A872,8.82675,0.0,0.0,0.6,0.0,0.0
3735,E2FB0B234F54C2BA63BAC085042CE7B6,20.20723,0.0,0.0,3.1,0.0,0.0
3736,E3073F06E00498037EAD28BC17E20280,1662.6527700000001,2988.77026,0.0,93.1,145.0,0.0
3737,E32D020E2A707B7F5DB5613DC8F96C5E,371.45865,0.0,0.0,25.9,0.0,0.0
3738,E3515D377B3F6B44242E064115E47F33,4.2699,0.0,0.0,0.4,0.0,0.0
3739,E3565F4F5A58257B648FB10E861F8764,13.304060000000002,4.30916,0.0,1.3,3.1,0.0
3740,E35B0AD18DE1A277752ADDE3D3CEBB2F,308.86111999999997,0.0,0.0,20.0,0.0,0.0
3741,E35B405CC4AC39184000D18FB6B9245C,12.19448,0.0,0.0,5.9,0.0,0.0
3742,E3606BCC2985D3D5568D410BC35FA2B9,130.12667,0.0,0.0,8.2,0.0,0.0
3743,E3691B9DA5AD394C9CCF7D6179BF7232,1727.5104299999998,0.0,0.0,58.9,0.0,0.0
3744,E36AF1A6CF124E4E9085ADABC955E596,0.0,72.56225,0.0,0.0,1.5,0.0
3745,E3A30168C234AB5EE71D6B5DFC714476,0.3206,0.0,0.0,1.8,0.0,0.0
3746,E3B4BB05EC62AF58090B45A39C5294BC,598.5057899999999,421.29320000000007,0.0,78.7,54.7,0.0
3747,E3D02E895F699E21C382372A8EDFF22F,25.642129999999998,0.0,0.0,16.9,0.0,0.0
3748,E3D30C2BD785EFA1F241449480CD92A4,0.86082,0.0,0.0,1.4,0.0,0.0
3749,E3D92C19B3BC0AC05E1892D88DEE09C8,538.4164999999999,0.22945000000000002,0.0,20.8,0.2,0.0
3750,E3E89E42683D2442CE5E31520999E512,423.45138,0.0,0.0,6.0,0.0,0.0
3751,E405B70BBCDC56E6B5D941FA00918436,201.30109000000002,0.0,0.0,30.9,0.0,0.0
3752,E432EA6849A7F029F600727AE33BDC46,471.03803000000005,544.26612,0.0,11.6,15.3,0.0
3753,E44F5E9D04127D0FEFA6BFE37A014824,14.16079,0.00253,0.0,3.6,0.1,0.0
3754,E474DA4FAE3752D394348EC0ECBA48AB,13.91294,0.0,0.0,5.7,0.0,0.0
3755,E4878ED9AE7B7E789B3ACF3D3AED8924,900.2888099999998,0.0,0.0,24.3,0.0,0.0
3756,E49F0C382AC1A29FAD821ECF265A61E9,12.984950000000001,0.0,0.0,3.8,0.0,0.0
3757,E4AA6F41F43C66698374D6B17760A03C,9.02043,0.0,0.0,2.3,0.0,0.0
3758,E4B20213E1EFFC6BCF7A530A670F1969,11.12645,0.0,0.0,5.4,0.0,0.0
3759,E4B225A02A0F82AE31672E3C929AB2DF,1437.23891,1775.54146,0.0,193.0,216.5,0.0
3760,E4B3112CF632DD2C21125446054A8B20,750.9406100000001,307.93461,0.0,60.6,45.6,0.0
3761,E4BA97172BD4E8C3D38589837EB36D8A,2973.8111,2542.0146099999997,380.59587999999997,95.6,94.9,11.6
3762,E4CC9F6297AB68F19EA4AFBF6342F476,5.76774,0.0,0.0,2.7,0.0,0.0
3763,E4EE42D20856337F601912692EAEF4C8,0.0,1168.3876000000002,155.76763,0.0,77.7,10.6
3764,E4FD5B3D96490F68CA954F48573DC687,287.41988,0.0,0.0,10.8,0.0,0.0
